Function,Algorithm,Run,Fitness
HappyCat,ICBO-Enhanced,27,1.294252e+00
HappyCat,ICBO-Enhanced,28,1.361201e+00
HappyCat,ICBO-Enhanced,29,1.225254e+00
HappyCat,ICBO-Enhanced,30,8.872813e-01
HappyCat,EDCBO-Fixed,1,4.725629e-01
HappyCat,EDCBO-Fixed,2,3.109201e-01
HappyCat,EDCBO-Fixed,3,3.512357e-01
HappyCat,EDCBO-Fixed,4,4.574062e-01
HappyCat,EDCBO-Fixed,5,5.568195e-01
HappyCat,EDCBO-Fixed,6,3.910010e-01
HappyCat,EDCBO-Fixed,7,4.416772e-01
HappyCat,EDCBO-Fixed,8,4.572621e-01
HappyCat,EDCBO-Fixed,9,1.776949e-01
HappyCat,EDCBO-Fixed,10,2.192563e-01
HappyCat,EDCBO-Fixed,11,6.213111e-01
HappyCat,EDCBO-Fixed,12,3.595075e-01
HappyCat,EDCBO-Fixed,13,2.901707e-01
HappyCat,EDCBO-Fixed,14,3.587802e-01
HappyCat,EDCBO-Fixed,15,3.838834e-01
HappyCat,EDCBO-Fixed,16,3.962366e-01
HappyCat,EDCBO-Fixed,17,2.535624e-01
HappyCat,EDCBO-Fixed,18,5.771786e-01
HappyCat,EDCBO-Fixed,19,3.896918e-01
HappyCat,EDCBO-Fixed,20,2.527081e-01
HappyCat,EDCBO-Fixed,21,3.344310e-01
HappyCat,EDCBO-Fixed,22,3.505664e-01
HappyCat,EDCBO-Fixed,23,1.763438e-01
HappyCat,EDCBO-Fixed,24,4.869807e-01
HappyCat,EDCBO-Fixed,25,3.709591e-01
HappyCat,EDCBO-Fixed,26,3.736344e-01
HappyCat,EDCBO-Fixed,27,3.197523e-01
HappyCat,EDCBO-Fixed,28,2.546977e-01
HappyCat,EDCBO-Fixed,29,4.902121e-01
HappyCat,EDCBO-Fixed,30,2.347535e-01
Periodic,Random,1,8.023540e+00
Periodic,Random,2,7.871841e+00
Periodic,Random,3,7.413389e+00
Periodic,Random,4,8.280819e+00
Periodic,Random,5,7.936671e+00
Periodic,Random,6,8.078401e+00
Periodic,Random,7,7.980486e+00
Periodic,Random,8,8.013797e+00
Periodic,Random,9,7.524179e+00
Periodic,Random,10,8.083077e+00
Periodic,Random,11,7.081710e+00
Periodic,Random,12,8.426417e+00
Periodic,Random,13,7.896142e+00
Periodic,Random,14,7.960572e+00
Periodic,Random,15,7.913182e+00
Periodic,Random,16,7.990267e+00
Periodic,Random,17,7.611078e+00
Periodic,Random,18,7.768158e+00
Periodic,Random,19,7.492878e+00
Periodic,Random,20,6.645184e+00
Periodic,Random,21,7.052188e+00
Periodic,Random,22,7.301088e+00
Periodic,Random,23,7.792049e+00
Periodic,Random,24,7.837831e+00
Periodic,Random,25,7.835987e+00
Periodic,Random,26,8.099070e+00
Periodic,Random,27,7.698421e+00
Periodic,Random,28,6.537392e+00
Periodic,Random,29,7.566218e+00
Periodic,Random,30,8.230240e+00
Periodic,PSO,1,1.591918e+00
Periodic,PSO,2,2.479795e+00
Periodic,PSO,3,3.071713e+00
Periodic,PSO,4,1.295959e+00
Periodic,PSO,5,1.591918e+00
Periodic,PSO,6,1.000000e+00
Periodic,PSO,7,1.591918e+00
Periodic,PSO,8,3.071713e+00
Periodic,PSO,9,1.591918e+00
Periodic,PSO,10,1.000000e+00
Periodic,PSO,11,2.183836e+00
Periodic,PSO,12,2.183836e+00
Periodic,PSO,13,1.887877e+00
Periodic,PSO,14,2.479795e+00
Periodic,PSO,15,2.183836e+00
Periodic,PSO,16,2.479795e+00
Periodic,PSO,17,2.775754e+00
Periodic,PSO,18,1.887877e+00
Periodic,PSO,19,1.295959e+00
Periodic,PSO,20,2.183836e+00
Periodic,PSO,21,2.775754e+00
Periodic,PSO,22,2.183836e+00
Periodic,PSO,23,2.183836e+00
Periodic,PSO,24,3.071713e+00
Periodic,PSO,25,1.887877e+00
Periodic,PSO,26,1.000000e+00
Periodic,PSO,27,2.775754e+00
Periodic,PSO,28,2.479795e+00
Periodic,PSO,29,2.479795e+00
Periodic,PSO,30,2.479795e+00
Periodic,GWO,1,1.336998e+00
Periodic,GWO,2,1.372450e+00
Periodic,GWO,3,2.243886e+00
Periodic,GWO,4,1.716306e+00
Periodic,GWO,5,1.331184e+00
Periodic,GWO,6,1.233055e+00
Periodic,GWO,7,1.437493e+00
Periodic,GWO,8,1.296256e+00
Periodic,GWO,9,1.489772e+00
Periodic,GWO,10,6.436722e+00
Periodic,GWO,11,1.316217e+00
Periodic,GWO,12,5.939592e+00
Periodic,GWO,13,1.372287e+00
Periodic,GWO,14,1.350484e+00
Periodic,GWO,15,1.458337e+00
Periodic,GWO,16,1.424489e+00
Periodic,GWO,17,6.986476e+00
Periodic,GWO,18,1.247456e+00
Periodic,GWO,19,1.242262e+00
Periodic,GWO,20,7.908495e+00
Periodic,GWO,21,1.334480e+00
Periodic,GWO,22,1.472845e+00
Periodic,GWO,23,1.500915e+00
Periodic,GWO,24,6.646272e+00
Periodic,GWO,25,1.225591e+00
Periodic,GWO,26,1.315634e+00
Periodic,GWO,27,1.365064e+00
Periodic,GWO,28,1.396746e+00
Periodic,GWO,29,1.463463e+00
Periodic,GWO,30,1.405194e+00
Periodic,WOA,1,9.000000e-01
Periodic,WOA,2,9.000000e-01
Periodic,WOA,3,9.000000e-01
Periodic,WOA,4,9.000000e-01
Periodic,WOA,5,9.000000e-01
Periodic,WOA,6,1.070440e+00
Periodic,WOA,7,9.000000e-01
Periodic,WOA,8,9.000000e-01
Periodic,WOA,9,1.591925e+00
Periodic,WOA,10,9.000000e-01
Periodic,WOA,11,1.036971e+00
Periodic,WOA,12,1.013656e+00
Periodic,WOA,13,9.000000e-01
Periodic,WOA,14,9.000000e-01
Periodic,WOA,15,1.009888e+00
Periodic,WOA,16,9.000000e-01
Periodic,WOA,17,9.000000e-01
Periodic,WOA,18,9.000000e-01
Periodic,WOA,19,9.000000e-01
Periodic,WOA,20,9.000000e-01
Periodic,WOA,21,9.000000e-01
Periodic,WOA,22,9.000000e-01
Periodic,WOA,23,1.006703e+00
Periodic,WOA,24,1.209040e+00
Periodic,WOA,25,9.000000e-01
Periodic,WOA,26,9.000000e-01
Periodic,WOA,27,9.000000e-01
Periodic,WOA,28,1.131993e+00
Periodic,WOA,29,1.038549e+00
Periodic,WOA,30,1.012976e+00
Periodic,CBO,1,1.065910e+01
Periodic,CBO,2,9.382496e+00
Periodic,CBO,3,9.025488e+00
Periodic,CBO,4,9.132005e+00
Periodic,CBO,5,6.738698e+00
Periodic,CBO,6,1.093100e+01
Periodic,CBO,7,8.769483e+00
Periodic,CBO,8,1.016908e+01
Periodic,CBO,9,1.001309e+01
Periodic,CBO,10,7.787383e+00
Periodic,CBO,11,8.667217e+00
Periodic,CBO,12,1.063025e+01
Periodic,CBO,13,1.028922e+01
Periodic,CBO,14,1.182866e+01
Periodic,CBO,15,9.998681e+00
Periodic,CBO,16,1.050295e+01
Periodic,CBO,17,9.848050e+00
Periodic,CBO,18,8.839915e+00
Periodic,CBO,19,9.240612e+00
Periodic,CBO,20,9.364050e+00
Periodic,CBO,21,1.017564e+01
Periodic,CBO,22,9.569372e+00
Periodic,CBO,23,9.263988e+00
Periodic,CBO,24,7.744563e+00
Periodic,CBO,25,1.028220e+01
Periodic,CBO,26,1.179774e+01
Periodic,CBO,27,8.976693e+00
Periodic,CBO,28,9.111120e+00
Periodic,CBO,29,1.108303e+01
Periodic,CBO,30,8.815761e+00
Periodic,ICBO,1,9.761299e+00
Periodic,ICBO,2,1.040441e+01
Periodic,ICBO,3,1.016730e+01
Periodic,ICBO,4,1.063886e+01
Periodic,ICBO,5,9.943838e+00
Periodic,ICBO,6,7.856399e+00
Periodic,ICBO,7,9.402536e+00
Periodic,ICBO,8,9.333667e+00
Periodic,ICBO,9,9.706089e+00
Periodic,ICBO,10,8.516148e+00
Periodic,ICBO,11,8.978710e+00
Periodic,ICBO,12,1.011442e+01
Periodic,ICBO,13,7.616503e+00
Periodic,ICBO,14,1.030139e+01
Periodic,ICBO,15,1.058191e+01
Periodic,ICBO,16,9.209828e+00
Periodic,ICBO,17,1.063563e+01
Periodic,ICBO,18,1.053706e+01
Periodic,ICBO,19,9.251535e+00
Periodic,ICBO,20,9.727327e+00
Periodic,ICBO,21,9.753111e+00
Periodic,ICBO,22,1.071025e+01
Periodic,ICBO,23,9.757384e+00
Periodic,ICBO,24,7.860179e+00
Periodic,ICBO,25,1.004800e+01
Periodic,ICBO,26,1.042092e+01
Periodic,ICBO,27,1.003614e+01
Periodic,ICBO,28,1.005547e+01
Periodic,ICBO,29,9.722632e+00
Periodic,ICBO,30,9.877029e+00
Periodic,ICBO-Enhanced,1,9.000000e-01
Periodic,ICBO-Enhanced,2,9.000000e-01
Periodic,ICBO-Enhanced,3,9.000000e-01
Periodic,ICBO-Enhanced,4,9.000000e-01
Periodic,ICBO-Enhanced,5,9.000000e-01
Periodic,ICBO-Enhanced,6,9.000000e-01
Periodic,ICBO-Enhanced,7,9.000000e-01
Periodic,ICBO-Enhanced,8,9.000000e-01
Periodic,ICBO-Enhanced,9,9.000000e-01
Periodic,ICBO-Enhanced,10,9.000000e-01
Periodic,ICBO-Enhanced,11,9.000000e-01
Periodic,ICBO-Enhanced,12,9.000000e-01
Periodic,ICBO-Enhanced,13,9.000000e-01
Periodic,ICBO-Enhanced,14,9.000000e-01
Periodic,ICBO-Enhanced,15,9.000000e-01
Periodic,ICBO-Enhanced,16,9.000000e-01
Periodic,ICBO-Enhanced,17,9.000000e-01
Periodic,ICBO-Enhanced,18,9.000000e-01
Periodic,ICBO-Enhanced,19,9.000000e-01
Periodic,ICBO-Enhanced,20,9.000000e-01
Periodic,ICBO-Enhanced,21,9.000000e-01
Periodic,ICBO-Enhanced,22,9.000000e-01
Periodic,ICBO-Enhanced,23,9.000000e-01
Periodic,ICBO-Enhanced,24,9.000000e-01
Periodic,ICBO-Enhanced,25,9.000000e-01
Periodic,ICBO-Enhanced,26,9.000000e-01
Periodic,ICBO-Enhanced,27,9.000000e-01
Periodic,ICBO-Enhanced,28,9.000000e-01
Periodic,ICBO-Enhanced,29,9.000000e-01
Periodic,ICBO-Enhanced,30,9.000000e-01
Periodic,EDCBO-Fixed,1,1.000001e+00
Periodic,EDCBO-Fixed,2,1.000001e+00
Periodic,EDCBO-Fixed,3,1.000001e+00
Periodic,EDCBO-Fixed,4,1.000001e+00
Periodic,EDCBO-Fixed,5,1.000001e+00
Periodic,EDCBO-Fixed,6,1.000000e+00
Periodic,EDCBO-Fixed,7,1.000001e+00
Periodic,EDCBO-Fixed,8,1.000001e+00
Periodic,EDCBO-Fixed,9,1.000001e+00
Periodic,EDCBO-Fixed,10,1.000001e+00
Periodic,EDCBO-Fixed,11,1.000001e+00
Periodic,EDCBO-Fixed,12,1.000000e+00
Periodic,EDCBO-Fixed,13,1.000000e+00
Periodic,EDCBO-Fixed,14,1.000000e+00
Periodic,EDCBO-Fixed,15,1.000000e+00
Periodic,EDCBO-Fixed,16,1.000000e+00
Periodic,EDCBO-Fixed,17,1.000001e+00
Periodic,EDCBO-Fixed,18,1.000001e+00
Periodic,EDCBO-Fixed,19,1.000001e+00
Periodic,EDCBO-Fixed,20,1.000000e+00
Periodic,EDCBO-Fixed,21,1.000001e+00
Periodic,EDCBO-Fixed,22,1.000001e+00
Periodic,EDCBO-Fixed,23,1.000001e+00
Periodic,EDCBO-Fixed,24,1.000001e+00
Periodic,EDCBO-Fixed,25,1.000001e+00
Periodic,EDCBO-Fixed,26,1.000001e+00
Periodic,EDCBO-Fixed,27,1.000001e+00
Periodic,EDCBO-Fixed,28,1.000001e+00
Periodic,EDCBO-Fixed,29,1.000001e+00
Periodic,EDCBO-Fixed,30,1.000000e+00
Expanded Schaffer F6,Random,1,1.334920e+01
Expanded Schaffer F6,Random,2,1.318924e+01
Expanded Schaffer F6,Random,3,1.340350e+01
Expanded Schaffer F6,Random,4,1.343176e+01
Expanded Schaffer F6,Random,5,1.344650e+01
Expanded Schaffer F6,Random,6,1.314833e+01
Expanded Schaffer F6,Random,7,1.344632e+01
Expanded Schaffer F6,Random,8,1.332919e+01
Expanded Schaffer F6,Random,9,1.306911e+01
Expanded Schaffer F6,Random,10,1.319529e+01
Expanded Schaffer F6,Random,11,1.331057e+01
Expanded Schaffer F6,Random,12,1.319958e+01
Expanded Schaffer F6,Random,13,1.311142e+01
Expanded Schaffer F6,Random,14,1.329863e+01
Expanded Schaffer F6,Random,15,1.322465e+01
Expanded Schaffer F6,Random,16,1.323597e+01
Expanded Schaffer F6,Random,17,1.302027e+01
Expanded Schaffer F6,Random,18,1.310400e+01
Expanded Schaffer F6,Random,19,1.322865e+01
Expanded Schaffer F6,Random,20,1.323564e+01
Expanded Schaffer F6,Random,21,1.334565e+01
Expanded Schaffer F6,Random,22,1.336926e+01
Expanded Schaffer F6,Random,23,1.318964e+01
Expanded Schaffer F6,Random,24,1.317338e+01
Expanded Schaffer F6,Random,25,1.334177e+01
Expanded Schaffer F6,Random,26,1.315396e+01
Expanded Schaffer F6,Random,27,1.332097e+01
Expanded Schaffer F6,Random,28,1.328997e+01
Expanded Schaffer F6,Random,29,1.311683e+01
Expanded Schaffer F6,Random,30,1.283193e+01
Expanded Schaffer F6,PSO,1,1.017052e+01
Expanded Schaffer F6,PSO,2,9.721375e+00
Expanded Schaffer F6,PSO,3,1.009406e+01
Expanded Schaffer F6,PSO,4,8.228368e+00
Expanded Schaffer F6,PSO,5,9.181249e+00
Expanded Schaffer F6,PSO,6,9.294543e+00
Expanded Schaffer F6,PSO,7,8.731793e+00
Expanded Schaffer F6,PSO,8,1.013803e+01
Expanded Schaffer F6,PSO,9,1.065758e+01
Expanded Schaffer F6,PSO,10,9.500475e+00
Expanded Schaffer F6,PSO,11,9.143607e+00
Expanded Schaffer F6,PSO,12,8.928032e+00
Expanded Schaffer F6,PSO,13,9.998708e+00
Expanded Schaffer F6,PSO,14,9.655308e+00
Expanded Schaffer F6,PSO,15,8.294449e+00
Expanded Schaffer F6,PSO,16,9.520065e+00
Expanded Schaffer F6,PSO,17,7.404585e+00
Expanded Schaffer F6,PSO,18,8.779516e+00
Expanded Schaffer F6,PSO,19,9.699590e+00
Expanded Schaffer F6,PSO,20,9.803679e+00
Expanded Schaffer F6,PSO,21,1.001183e+01
Expanded Schaffer F6,PSO,22,8.039640e+00
Expanded Schaffer F6,PSO,23,1.074887e+01
Expanded Schaffer F6,PSO,24,9.547189e+00
Expanded Schaffer F6,PSO,25,8.003004e+00
Expanded Schaffer F6,PSO,26,9.838280e+00
Expanded Schaffer F6,PSO,27,1.009052e+01
Expanded Schaffer F6,PSO,28,1.008022e+01
Expanded Schaffer F6,PSO,29,9.914333e+00
Expanded Schaffer F6,PSO,30,8.485537e+00
Expanded Schaffer F6,GWO,1,6.765569e+00
Expanded Schaffer F6,GWO,2,1.066739e+01
Expanded Schaffer F6,GWO,3,9.098455e+00
Expanded Schaffer F6,GWO,4,4.971734e+00
Expanded Schaffer F6,GWO,5,1.054387e+01
Expanded Schaffer F6,GWO,6,1.016490e+01
Expanded Schaffer F6,GWO,7,6.018946e+00
Expanded Schaffer F6,GWO,8,1.040764e+01
Expanded Schaffer F6,GWO,9,5.150244e+00
Expanded Schaffer F6,GWO,10,5.859148e+00
Expanded Schaffer F6,GWO,11,6.068224e+00
Expanded Schaffer F6,GWO,12,7.796893e+00
Expanded Schaffer F6,GWO,13,5.585820e+00
Expanded Schaffer F6,GWO,14,7.532228e+00
Expanded Schaffer F6,GWO,15,9.058628e+00
Expanded Schaffer F6,GWO,16,7.978715e+00
Expanded Schaffer F6,GWO,17,7.175928e+00
Expanded Schaffer F6,GWO,18,5.589654e+00
Expanded Schaffer F6,GWO,19,9.819159e+00
Expanded Schaffer F6,GWO,20,1.127443e+01
Expanded Schaffer F6,GWO,21,6.847736e+00
Expanded Schaffer F6,GWO,22,6.314700e+00
Expanded Schaffer F6,GWO,23,7.550535e+00
Expanded Schaffer F6,GWO,24,1.042376e+01
Expanded Schaffer F6,GWO,25,1.057590e+01
Expanded Schaffer F6,GWO,26,6.142601e+00
Expanded Schaffer F6,GWO,27,5.388802e+00
Expanded Schaffer F6,GWO,28,9.693924e+00
Expanded Schaffer F6,GWO,29,7.958457e+00
Expanded Schaffer F6,GWO,30,8.416192e+00
Expanded Schaffer F6,WOA,1,8.006143e+00
Expanded Schaffer F6,WOA,2,0.000000e+00
Expanded Schaffer F6,WOA,3,0.000000e+00
Expanded Schaffer F6,WOA,4,0.000000e+00
Expanded Schaffer F6,WOA,5,0.000000e+00
Expanded Schaffer F6,WOA,6,0.000000e+00
Expanded Schaffer F6,WOA,7,2.685422e+00
Expanded Schaffer F6,WOA,8,0.000000e+00
Expanded Schaffer F6,WOA,9,0.000000e+00
Expanded Schaffer F6,WOA,10,6.789890e+00
Expanded Schaffer F6,WOA,11,0.000000e+00
Expanded Schaffer F6,WOA,12,0.000000e+00
Expanded Schaffer F6,WOA,13,0.000000e+00
Expanded Schaffer F6,WOA,14,0.000000e+00
Expanded Schaffer F6,WOA,15,9.127523e+00
Expanded Schaffer F6,WOA,16,0.000000e+00
Expanded Schaffer F6,WOA,17,0.000000e+00
Expanded Schaffer F6,WOA,18,0.000000e+00
Expanded Schaffer F6,WOA,19,0.000000e+00
Expanded Schaffer F6,WOA,20,9.327540e+00
Expanded Schaffer F6,WOA,21,6.012471e+00
Expanded Schaffer F6,WOA,22,0.000000e+00
Expanded Schaffer F6,WOA,23,0.000000e+00
Expanded Schaffer F6,WOA,24,0.000000e+00
Expanded Schaffer F6,WOA,25,0.000000e+00
Expanded Schaffer F6,WOA,26,0.000000e+00
Expanded Schaffer F6,WOA,27,0.000000e+00
Expanded Schaffer F6,WOA,28,9.436215e+00
Expanded Schaffer F6,WOA,29,9.652251e+00
Expanded Schaffer F6,WOA,30,1.890084e+00
Expanded Schaffer F6,CBO,1,1.226662e+01
Expanded Schaffer F6,CBO,2,1.142258e+01
Expanded Schaffer F6,CBO,3,1.191719e+01
Expanded Schaffer F6,CBO,4,1.294781e+01
Expanded Schaffer F6,CBO,5,1.365483e+01
Expanded Schaffer F6,CBO,6,1.224734e+01
Expanded Schaffer F6,CBO,7,0.000000e+00
Expanded Schaffer F6,CBO,8,1.339395e+01
Expanded Schaffer F6,CBO,9,1.075737e+01
Expanded Schaffer F6,CBO,10,1.256879e+01
Expanded Schaffer F6,CBO,11,1.279326e+01
Expanded Schaffer F6,CBO,12,1.343118e+01
Expanded Schaffer F6,CBO,13,1.268523e+01
Expanded Schaffer F6,CBO,14,1.119456e+01
Expanded Schaffer F6,CBO,15,1.247689e+01
Expanded Schaffer F6,CBO,16,1.261178e+01
Expanded Schaffer F6,CBO,17,1.231492e+01
Expanded Schaffer F6,CBO,18,1.259051e+01
Expanded Schaffer F6,CBO,19,1.204529e+01
Expanded Schaffer F6,CBO,20,1.317539e+01
Expanded Schaffer F6,CBO,21,1.074182e+01
Expanded Schaffer F6,CBO,22,0.000000e+00
Expanded Schaffer F6,CBO,23,1.226239e+01
Expanded Schaffer F6,CBO,24,1.260140e+01
Expanded Schaffer F6,CBO,25,1.286755e+01
Expanded Schaffer F6,CBO,26,1.222350e+01
Expanded Schaffer F6,CBO,27,1.105666e+01
Expanded Schaffer F6,CBO,28,1.287547e+01
Expanded Schaffer F6,CBO,29,1.174576e+01
Expanded Schaffer F6,CBO,30,1.256819e+01
Expanded Schaffer F6,ICBO,1,1.207386e+01
Expanded Schaffer F6,ICBO,2,1.168582e+01
Expanded Schaffer F6,ICBO,3,1.213466e+01
Expanded Schaffer F6,ICBO,4,1.257257e+01
Expanded Schaffer F6,ICBO,5,1.279790e+01
Expanded Schaffer F6,ICBO,6,1.194627e+01
Expanded Schaffer F6,ICBO,7,1.157014e+01
Expanded Schaffer F6,ICBO,8,1.290138e+01
Expanded Schaffer F6,ICBO,9,1.233051e+01
Expanded Schaffer F6,ICBO,10,1.179014e+01
Expanded Schaffer F6,ICBO,11,1.158604e+01
Expanded Schaffer F6,ICBO,12,1.263789e+01
Expanded Schaffer F6,ICBO,13,1.267008e+01
Expanded Schaffer F6,ICBO,14,1.278701e+01
Expanded Schaffer F6,ICBO,15,1.269436e+01
Expanded Schaffer F6,ICBO,16,1.216275e+01
Expanded Schaffer F6,ICBO,17,1.257299e+01
Expanded Schaffer F6,ICBO,18,1.128855e+01
Expanded Schaffer F6,ICBO,19,1.275280e+01
Expanded Schaffer F6,ICBO,20,1.229081e+01
Expanded Schaffer F6,ICBO,21,1.235163e+01
Expanded Schaffer F6,ICBO,22,1.283841e+01
Expanded Schaffer F6,ICBO,23,1.185346e+01
Expanded Schaffer F6,ICBO,24,1.208058e+01
Expanded Schaffer F6,ICBO,25,1.280163e+01
Expanded Schaffer F6,ICBO,26,1.303883e+01
Expanded Schaffer F6,ICBO,27,1.149004e+01
Expanded Schaffer F6,ICBO,28,1.297877e+01
Expanded Schaffer F6,ICBO,29,1.239681e+01
Expanded Schaffer F6,ICBO,30,1.243292e+01
Expanded Schaffer F6,ICBO-Enhanced,1,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,2,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,3,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,4,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,5,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,6,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,7,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,8,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,9,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,10,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,11,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,12,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,13,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,14,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,15,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,16,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,17,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,18,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,19,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,20,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,21,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,22,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,23,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,24,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,25,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,26,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,27,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,28,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,29,0.000000e+00
Expanded Schaffer F6,ICBO-Enhanced,30,0.000000e+00
Expanded Schaffer F6,EDCBO-Fixed,1,1.290145e+01
Expanded Schaffer F6,EDCBO-Fixed,2,1.295528e+01
Expanded Schaffer F6,EDCBO-Fixed,3,1.368282e+01
Expanded Schaffer F6,EDCBO-Fixed,4,1.171371e+01
Expanded Schaffer F6,EDCBO-Fixed,5,1.310246e+01
Expanded Schaffer F6,EDCBO-Fixed,6,1.319599e+01
Expanded Schaffer F6,EDCBO-Fixed,7,1.333282e+01
Expanded Schaffer F6,EDCBO-Fixed,8,1.269369e+01
Expanded Schaffer F6,EDCBO-Fixed,9,1.184993e+01
Expanded Schaffer F6,EDCBO-Fixed,10,1.236238e+01
Expanded Schaffer F6,EDCBO-Fixed,11,1.281009e+01
Expanded Schaffer F6,EDCBO-Fixed,12,1.343904e+01
Expanded Schaffer F6,EDCBO-Fixed,13,1.184315e+01
Expanded Schaffer F6,EDCBO-Fixed,14,1.278940e+01
Expanded Schaffer F6,EDCBO-Fixed,15,1.075547e+01
Expanded Schaffer F6,EDCBO-Fixed,16,1.346638e+01
Expanded Schaffer F6,EDCBO-Fixed,17,1.269644e+01
Expanded Schaffer F6,EDCBO-Fixed,18,1.273925e+01
Expanded Schaffer F6,EDCBO-Fixed,19,1.264769e+01
Expanded Schaffer F6,EDCBO-Fixed,20,1.332671e+01
Expanded Schaffer F6,EDCBO-Fixed,21,1.224978e+01
Expanded Schaffer F6,EDCBO-Fixed,22,1.288703e+01
Expanded Schaffer F6,EDCBO-Fixed,23,1.247406e+01
Expanded Schaffer F6,EDCBO-Fixed,24,1.356302e+01
Expanded Schaffer F6,EDCBO-Fixed,25,1.278954e+01
Expanded Schaffer F6,EDCBO-Fixed,26,1.204590e+01
Expanded Schaffer F6,EDCBO-Fixed,27,1.098906e+01
Expanded Schaffer F6,EDCBO-Fixed,28,1.239706e+01
Expanded Schaffer F6,EDCBO-Fixed,29,1.175329e+01
Expanded Schaffer F6,EDCBO-Fixed,30,1.186564e+01
Weierstrass,Random,1,4.162955e+01
Weierstrass,Random,2,4.017640e+01
Weierstrass,Random,3,4.184093e+01
Weierstrass,Random,4,4.296874e+01
Weierstrass,Random,5,4.210398e+01
Weierstrass,Random,6,4.230798e+01
Weierstrass,Random,7,4.015098e+01
Weierstrass,Random,8,4.299254e+01
Weierstrass,Random,9,4.208487e+01
Weierstrass,Random,10,4.094052e+01
Weierstrass,Random,11,4.215961e+01
Weierstrass,Random,12,4.323905e+01
Weierstrass,Random,13,4.203686e+01
Weierstrass,Random,14,4.145240e+01
Weierstrass,Random,15,3.997401e+01
Weierstrass,Random,16,4.127820e+01
Weierstrass,Random,17,4.295397e+01
Weierstrass,Random,18,4.156724e+01
Weierstrass,Random,19,4.179128e+01
Weierstrass,Random,20,4.223350e+01
Weierstrass,Random,21,4.183880e+01
Weierstrass,Random,22,4.273778e+01
Weierstrass,Random,23,4.239030e+01
Weierstrass,Random,24,4.004784e+01
Weierstrass,Random,25,4.233372e+01
Weierstrass,Random,26,4.174061e+01
Weierstrass,Random,27,4.168414e+01
Weierstrass,Random,28,4.218721e+01
Weierstrass,Random,29,4.162295e+01
Weierstrass,Random,30,4.261997e+01
Weierstrass,PSO,1,1.871584e+00
Weierstrass,PSO,2,2.500281e+00
Weierstrass,PSO,3,1.770084e+00
Weierstrass,PSO,4,3.388442e+00
Weierstrass,PSO,5,4.137348e-01
Weierstrass,PSO,6,1.468814e+00
Weierstrass,PSO,7,2.992897e+00
Weierstrass,PSO,8,3.926555e+00
Weierstrass,PSO,9,3.994959e+00
Weierstrass,PSO,10,4.472196e+00
Weierstrass,PSO,11,9.495036e-01
Weierstrass,PSO,12,2.389390e+00
Weierstrass,PSO,13,2.058360e+00
Weierstrass,PSO,14,1.503816e+00
Weierstrass,PSO,15,2.131019e+00
Weierstrass,PSO,16,4.827679e+00
Weierstrass,PSO,17,4.493878e+00
Weierstrass,PSO,18,5.254366e+00
Weierstrass,PSO,19,3.177052e+00
Weierstrass,PSO,20,7.765326e+00
Weierstrass,PSO,21,5.505016e-01
Weierstrass,PSO,22,3.155242e+00
Weierstrass,PSO,23,2.810668e+00
Weierstrass,PSO,24,2.302393e+00
Weierstrass,PSO,25,3.747296e+00
Weierstrass,PSO,26,5.039491e+00
Weierstrass,PSO,27,1.554498e+00
Weierstrass,PSO,28,4.169612e+00
Weierstrass,PSO,29,2.099238e+00
Weierstrass,PSO,30,2.405888e+00
Weierstrass,GWO,1,0.000000e+00
Weierstrass,GWO,2,0.000000e+00
Weierstrass,GWO,3,0.000000e+00
Weierstrass,GWO,4,0.000000e+00
Weierstrass,GWO,5,0.000000e+00
Weierstrass,GWO,6,0.000000e+00
Weierstrass,GWO,7,0.000000e+00
Weierstrass,GWO,8,0.000000e+00
Weierstrass,GWO,9,0.000000e+00
